air__airline_Indigo,air__airline_Jet Airways,air__airline_Multiple Carriers,air__airline_Other,doj__date_of_journey_month,doj__date_of_journey_day_of_month,loc__source_Bangalore,loc__source_Delhi,loc__source_Other,loc__destination_Cochin,loc__destination_Delhi,loc__destination_Other,loc__source_is_north,loc__destination_is_north,time__dep_time_hour,time__dep_time_minute,time__arrival_time_hour,time__arrival_time_minute,dur__duration_range_Long,dur__duration_range_Medium,dur__duration_range_Short,dur__duration_25th,dur__duration,stops__total_stops,stops__is_direct_flight,info__additional_info_Other,price
0.0,0.0,1.0,0.0,1.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.7826086956521738,0.2727272727272727,0.043478260869565216,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,-0.3852998710534781,1,1,0.0,13377
0.0,1.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.6521739130434783,0.9090909090909091,0.7391304347826086,0.36363636363636365,0.0,0.0,1.0,-0.23768384256682243,-1.0801193142043257,0,0,0.0,5678
0.0,0.0,0.0,1.0,0.6666666666666665,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6521739130434783,0.18181818181818182,1.0,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,-0.2543918600250576,2,0,0.0,5192
0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.8695652173913043,0.9090909090909091,0.17391304347826086,0.45454545454545453,0.0,1.0,0.0,-0.23768384256682243,-0.3450204830447333,1,1,0.0,17234
0.0,1.0,0.0,0.0,0.0,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.9565217391304348,0.0,0.17391304347826086,0.45454545454545453,0.0,1.0,0.0,-0.23768384256682243,-0.4859983410753401,1,1,0.0,12242
0.0,0.0,1.0,0.0,0.0,0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.34782608695652173,0.0,0.8260869565217391,0.8181818181818181,0.0,1.0,0.0,-0.23768384256682243,0.1584718670645765,1,1,0.0,16287
0.0,0.0,0.0,1.0,1.0,0.8846153846153847,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.3913043478260869,0.8181818181818181,0.5217391304347826,0.0,0.0,0.0,1.0,-0.23768384256682243,-0.9894906911846499,0,0,1.0,3859
0.0,0.0,0.0,0.0,1.0,0.42307692307692313,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.21739130434782608,0.0,0.30434782608695654,0.7272727272727273,1.0,0.0,0.0,-0.23768384256682243,1.9609744804559057,2,0,0.0,10231
0.0,0.0,0.0,1.0,1.0,0.6538461538461539,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.2608695652173913,0.0,0.3913043478260869,0.18181818181818182,0.0,0.0,1.0,-0.23768384256682243,-0.8787223741606017,0,0,0.0,6216
0.0,0.0,0.0,1.0,0.6666666666666665,0.8846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.2608695652173913,0.9090909090909091,0.43478260869565216,0.5454545454545454,0.0,0.0,1.0,-0.23768384256682243,-0.8183032921474845,1,1,0.0,5162
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.08695652173913043,0.0,0.30434782608695654,0.45454545454545453,0.0,1.0,0.0,-0.23768384256682243,-0.6068365051015745,1,1,0.0,5636
0.0,1.0,0.0,0.0,0.6666666666666665,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.9130434782608695,0.18181818181818182,0.34782608695652173,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,0.07791309104708692,1,1,0.0,8586
0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.08695652173913043,0.2727272727272727,0.6521739130434783,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,0.33972911310392806,1,1,0.0,17057
0.0,0.0,0.0,1.0,0.6666666666666665,0.42307692307692313,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.8695652173913043,0.36363636363636365,1.0,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,2.011323715466837,1,1,0.0,8085
0.0,0.0,1.0,0.0,1.0,0.19230769230769232,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.4782608695652174,0.45454545454545453,0.8260869565217391,0.0,0.0,1.0,0.0,-0.23768384256682243,-0.3450204830447333,1,1,0.0,10877
0.0,0.0,0.0,1.0,1.0,0.8846153846153847,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.9130434782608695,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,1.0,-0.23768384090130554,-0.9089319151671603,0,0,0.0,3971
0.0,0.0,1.0,0.0,0.0,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.30434782608695654,0.09090909090909091,0.6956521739130435,0.18181818181818182,0.0,1.0,0.0,-0.23768384256682243,-0.16376323700538178,1,1,0.0,6717
0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.2608695652173913,0.09090909090909091,0.3913043478260869,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,2.0415332564733952,1,1,0.0,7532
0.0,1.0,0.0,0.0,1.0,0.19230769230769232,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.5652173913043478,0.0,0.8260869565217391,0.0,0.0,1.0,0.0,-0.23768384256682243,-0.536347576086271,1,1,0.0,14714
1.0,0.0,0.0,0.0,0.6666666666666665,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.21739130434782608,0.6363636363636364,0.34782608695652173,0.9090909090909091,0.0,0.0,1.0,-0.23768384256682243,-0.8686525271584156,0,0,0.0,5601
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.21739130434782608,0.2727272727272727,0.43478260869565216,0.0,0.0,0.0,1.0,-0.23768384256682243,-0.687395281119064,1,1,0.0,8064
0.0,0.0,0.0,0.0,0.0,0.42307692307692313,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.7391304347826086,0.45454545454545453,0.6956521739130435,0.36363636363636365,1.0,0.0,0.0,-0.23768384256682243,1.5078313653575268,2,0,0.0,12778
1.0,0.0,0.0,0.0,1.0,0.8846153846153847,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.7826086956521738,0.6363636363636364,0.043478260869565216,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,-0.42557925906222294,1,1,0.0,5883
0.0,0.0,0.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.8260869565217391,0.8181818181818181,0.8260869565217391,0.2727272727272727,1.0,0.0,0.0,-0.23768384256682243,1.5783202943728303,2,0,0.0,10441
0.0,1.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.2608695652173913,0.5454545454545454,0.8695652173913043,0.8181818181818181,1.0,0.0,0.0,-0.23768384256682243,0.46056727713016243,1,1,0.0,7064
0.0,0.0,0.0,1.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.30434782608695654,0.18181818181818182,0.3913043478260869,0.09090909090909091,1.0,0.0,0.0,-0.23768384256682243,1.87034585743623,1,1,0.0,7980
0.0,1.0,0.0,0.0,0.6666666666666665,0.19230769230769232,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.5652173913043478,0.0,0.17391304347826086,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,0.6015451351607691,1,1,0.0,15554
0.0,1.0,0.0,0.0,0.0,0.6538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.34782608695652173,1.0,0.6521739130434783,1.0,0.0,1.0,0.0,-0.23768384256682243,-0.4155094120600367,2,0,0.0,11245
0.0,0.0,0.0,0.0,0.6666666666666665,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.8695652173913043,0.2727272727272727,0.8260869565217391,0.2727272727272727,1.0,0.0,0.0,-0.23768384256682243,1.517901212359713,2,0,0.0,13381
0.0,0.0,0.0,0.0,0.6666666666666665,0.8846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.45454545454545453,0.43478260869565216,0.5454545454545454,1.0,0.0,0.0,-0.23768384256682243,1.769647387414368,2,0,0.0,12797
0.0,0.0,1.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.5652173913043478,0.0,0.043478260869565216,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,0.24910049008425228,1,1,0.0,6943
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.08695652173913043,0.2727272727272727,0.5217391304347826,0.6363636363636364,0.0,1.0,0.0,-0.23768384256682243,-0.012715531972588843,1,1,0.0,14714
1.0,0.0,0.0,0.0,0.6666666666666665,0.07692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.043478260869565216,0.5454545454545454,0.17391304347826086,0.2727272727272727,0.0,0.0,1.0,-0.23768384090130554,-0.9290716091715328,0,0,0.0,3943
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.6086956521739131,0.0,0.8260869565217391,0.0,0.0,1.0,0.0,-0.23768384256682243,-0.6571857401125054,1,1,0.0,14714
0.0,1.0,0.0,0.0,0.6666666666666665,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.30434782608695654,0.09090909090909091,0.5217391304347826,0.6363636363636364,0.0,1.0,0.0,-0.23768384256682243,-0.5967666580993882,1,1,0.0,16289
0.0,0.0,0.0,1.0,0.33333333333333326,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.9565217391304348,0.9090909090909091,0.043478260869565216,0.36363636363636365,0.0,0.0,1.0,-0.23768384256682243,-0.9592811501780913,0,0,0.0,4409
0.0,0.0,0.0,1.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.7391304347826086,0.18181818181818182,0.8260869565217391,0.7272727272727273,0.0,0.0,1.0,-0.23768384256682243,-0.9592811501780913,0,0,1.0,3841
1.0,0.0,0.0,0.0,1.0,0.8846153846153847,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.5217391304347826,0.0,0.5652173913043478,0.5454545454545454,0.0,0.0,1.0,-0.23768384256682243,-1.0801193142043257,0,0,0.0,2754
0.0,0.0,0.0,0.0,0.0,0.8846153846153847,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.8260869565217391,0.5454545454545454,0.8695652173913043,0.8181818181818181,0.0,0.0,1.0,-0.23768384256682243,-1.1103288552108843,0,0,0.0,2575
0.0,1.0,0.0,0.0,0.6666666666666665,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.5652173913043478,0.0,0.8260869565217391,0.0,0.0,1.0,0.0,-0.23768384256682243,-0.536347576086271,1,1,0.0,16079
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.3913043478260869,0.8181818181818181,0.9565217391304348,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,0.2793100310908109,1,1,0.0,9646
0.0,1.0,0.0,0.0,0.33333333333333326,0.8846153846153847,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.7391304347826086,0.8181818181818181,0.8695652173913043,0.8181818181818181,0.0,0.0,1.0,-0.23768384256682243,-0.8988620681649742,0,0,0.0,7229
0.0,1.0,0.0,0.0,0.6666666666666665,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6956521739130435,0.5454545454545454,0.9565217391304348,0.6363636363636364,0.0,1.0,0.0,-0.23768384256682243,-0.5262777290840849,1,1,0.0,14781
0.0,1.0,0.0,0.0,1.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.2608695652173913,0.5454545454545454,0.5217391304347826,0.0,0.0,1.0,0.0,-0.23768384256682243,-0.5967666580993882,1,1,0.0,10844
0.0,1.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.34782608695652173,0.45454545454545453,1.0,0.6363636363636364,1.0,0.0,0.0,-0.23768384256682243,0.5713355941542105,1,1,0.0,7064
0.0,0.0,0.0,1.0,0.33333333333333326,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.21739130434782608,1.0,0.34782608695652173,0.6363636363636364,0.0,0.0,1.0,-0.23768384256682243,-0.9391414561737189,0,0,1.0,3919
0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.30434782608695654,0.09090909090909091,0.6956521739130435,0.18181818181818182,0.0,1.0,0.0,-0.23768384256682243,-0.16376323700538178,1,1,0.0,7905
0.0,1.0,0.0,0.0,0.6666666666666665,0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1.0,0.09090909090909091,0.17391304347826086,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,2.283209584525864,2,0,0.0,16704
0.0,0.0,0.0,0.0,1.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6086956521739131,0.5454545454545454,0.34782608695652173,1.0,1.0,0.0,0.0,-0.23768384256682243,0.9640596272394722,2,0,0.0,15894
0.0,1.0,0.0,0.0,0.6666666666666665,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.43478260869565216,0.36363636363636365,0.7391304347826086,0.6363636363636364,0.0,1.0,0.0,-0.23768384256682243,-0.3852998710534781,1,1,0.0,5608
0.0,1.0,0.0,0.0,1.0,0.19230769230769232,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.43478260869565216,0.36363636363636365,0.4782608695652174,0.9090909090909091,0.0,0.0,1.0,-0.23768384256682243,-1.0801193142043257,0,0,0.0,8040
1.0,0.0,0.0,0.0,0.6666666666666665,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.8260869565217391,0.6363636363636364,0.9130434782608695,1.0,0.0,0.0,1.0,-0.23768384256682243,-0.9794208441824638,0,0,0.0,3597
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.8695652173913043,0.6363636363636364,0.4782608695652174,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,0.5310562061454658,1,1,0.0,31825
0.0,0.0,0.0,0.0,0.6666666666666665,0.42307692307692313,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.9090909090909091,1.0,0.2727272727272727,1.0,0.0,0.0,-0.23768384256682243,0.35986880710830044,3,0,0.0,14015
0.0,1.0,0.0,0.0,0.0,0.42307692307692313,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.6956521739130435,1.0,0.30434782608695654,0.7272727272727273,1.0,0.0,0.0,-0.23768384256682243,0.5209863591432796,1,1,0.0,13817
0.0,1.0,0.0,0.0,0.0,0.5384615384615385,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.9565217391304348,0.9090909090909091,0.30434782608695654,0.7272727272727273,0.0,1.0,0.0,-0.23768384256682243,-0.19397277801194038,1,1,0.0,9134
0.0,0.0,0.0,1.0,0.6666666666666665,0.19230769230769232,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.4782608695652174,0.7272727272727273,0.6086956521739131,0.5454545454545454,0.0,0.0,1.0,4.207269579957499,-0.9190017621693466,0,0,0.0,3398
0.0,0.0,0.0,1.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.3913043478260869,0.6363636363636364,0.5217391304347826,0.5454545454545454,0.0,0.0,1.0,-0.23768384090130554,-0.9089319151671603,0,0,0.0,7648
0.0,0.0,1.0,0.0,1.0,0.5384615384615385,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.43478260869565216,0.0,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,-0.1436235430010094,1,1,0.0,16108
0.0,0.0,0.0,1.0,0.33333333333333326,0.8846153846153847,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.9130434782608695,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,1.0,-0.23768384090130554,-0.9089319151671603,0,0,0.0,3625
1.0,0.0,0.0,0.0,1.0,0.7692307692307693,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.4782608695652174,0.6363636363636364,0.6086956521739131,0.0,0.0,0.0,1.0,-0.23768384256682243,-0.9693509971802775,0,0,0.0,3858
0.0,0.0,0.0,0.0,0.0,0.8846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.9090909090909091,0.9130434782608695,0.09090909090909091,0.0,1.0,0.0,-0.23768384256682243,0.09805278505145933,1,1,0.0,7795
1.0,0.0,0.0,0.0,0.33333333333333326,0.8846153846153847,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.9565217391304348,0.18181818181818182,0.043478260869565216,0.0,0.0,0.0,1.0,4.207269579957499,-0.9190017621693466,0,0,0.0,3625
1.0,0.0,0.0,0.0,0.6666666666666665,0.42307692307692313,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.2608695652173913,0.09090909090909091,0.34782608695652173,0.9090909090909091,0.0,0.0,1.0,-0.23768384090130554,-0.9290716091715328,0,0,0.0,4423
0.0,0.0,1.0,0.0,0.6666666666666665,0.6538461538461539,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.3913043478260869,0.0,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,-0.02278537897477504,1,1,0.0,14533
0.0,1.0,0.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.9565217391304348,0.9090909090909091,0.8260869565217391,0.0,1.0,0.0,0.0,-0.23768384256682243,1.1755264142853823,1,1,0.0,12898
0.0,1.0,0.0,0.0,1.0,0.5384615384615385,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.6521739130434783,0.2727272727272727,0.7826086956521738,0.18181818181818182,0.0,0.0,1.0,-0.23768384090130554,-0.9089319151671603,0,0,0.0,8016
0.0,0.0,1.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.43478260869565216,0.0,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,-0.1436235430010094,1,1,0.0,11446
0.0,0.0,1.0,0.0,0.6666666666666665,0.3076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.2608695652173913,0.0,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,0.33972911310392806,1,1,0.0,8266
0.0,0.0,0.0,1.0,1.0,0.07692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.8260869565217391,0.5454545454545454,0.9565217391304348,0.2727272727272727,0.0,0.0,1.0,-0.23768384090130554,-0.9290716091715328,0,0,0.0,4878
0.0,0.0,0.0,0.0,0.33333333333333326,0.42307692307692313,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.9130434782608695,0.09090909090909091,1.0,1.0,0.0,0.0,1.0,4.207269579957499,-0.9190017621693466,0,0,0.0,5911
0.0,1.0,0.0,0.0,0.6666666666666665,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6086956521739131,0.09090909090909091,0.3913043478260869,0.36363636363636365,1.0,0.0,0.0,-0.23768384256682243,1.0647580972613342,1,1,0.0,9663
0.0,0.0,0.0,1.0,0.0,0.8846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.2608695652173913,0.6363636363636364,0.6086956521739131,0.45454545454545453,0.0,1.0,0.0,-0.23768384256682243,-0.3148109420381747,1,1,0.0,4773
0.0,0.0,0.0,0.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.30434782608695654,0.0,0.8695652173913043,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,0.35986880710830044,1,1,0.0,10413
0.0,0.0,0.0,1.0,0.0,0.8846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.9565217391304348,0.36363636363636365,0.0,0.7272727272727273,0.0,0.0,1.0,-0.23768384256682243,-0.9794208441824638,0,0,1.0,5725
0.0,0.0,0.0,0.0,0.6666666666666665,0.42307692307692313,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.45454545454545453,0.21739130434782608,0.6363636363636364,1.0,0.0,0.0,-0.23768384256682243,1.1755264142853823,2,0,0.0,11432
0.0,1.0,0.0,0.0,0.0,0.7692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.34782608695652173,1.0,0.9130434782608695,0.36363636363636365,0.0,1.0,0.0,-0.23768384256682243,0.2390306430820661,1,1,0.0,7832
0.0,1.0,0.0,0.0,1.0,0.8846153846153847,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.6086956521739131,0.6363636363636364,0.17391304347826086,0.45454545454545453,1.0,0.0,0.0,-0.23768384256682243,0.4102180421192314,2,0,0.0,13376
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.8695652173913043,0.0,0.9565217391304348,0.9090909090909091,0.0,0.0,1.0,4.207269579957499,-0.9190017621693466,0,0,0.0,4823
1.0,0.0,0.0,0.0,0.6666666666666665,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.9130434782608695,0.0,0.08695652173913043,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,-0.6269761991059468,1,1,0.0,7252
0.0,0.0,0.0,1.0,0.6666666666666665,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.0,0.4782608695652174,0.45454545454545453,0.0,0.0,1.0,-0.23768384256682243,-0.9693509971802775,0,0,1.0,3841
0.0,0.0,0.0,1.0,0.0,0.8846153846153847,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.5217391304347826,0.0,0.6086956521739131,0.7272727272727273,0.0,0.0,1.0,-0.23768384256682243,-0.9391414561737189,0,0,0.0,7608
0.0,1.0,0.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.4782608695652174,0.0,0.6086956521739131,0.2727272727272727,0.0,0.0,1.0,-0.23768384256682243,-0.8686525271584156,0,0,0.0,7989
0.0,1.0,0.0,0.0,1.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.6086956521739131,0.6363636363636364,0.5217391304347826,0.6363636363636364,1.0,0.0,0.0,-0.23768384256682243,1.3970630483334787,2,0,0.0,10919
0.0,1.0,0.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.6956521739130435,0.0,0.17391304347826086,0.45454545454545453,0.0,1.0,0.0,-0.23768384256682243,0.2390306430820661,1,1,0.0,12898
0.0,0.0,0.0,1.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.5454545454545454,0.30434782608695654,0.8181818181818181,0.0,1.0,0.0,-0.23768384256682243,-0.26446170702724375,1,1,0.0,6354
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.5652173913043478,0.0,0.043478260869565216,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,0.24910049008425228,1,1,0.0,7723
0.0,0.0,1.0,0.0,0.6666666666666665,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.2608695652173913,0.7272727272727273,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,0.2591703370864385,1,1,0.0,7787
1.0,0.0,0.0,0.0,1.0,0.42307692307692313,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1.0,0.5454545454545454,0.08695652173913043,0.36363636363636365,0.0,0.0,1.0,4.207269579957499,-0.9190017621693466,0,0,0.0,3943
0.0,0.0,0.0,1.0,0.6666666666666665,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.8260869565217391,1.0,1.0,0.5454545454545454,0.0,0.0,1.0,-0.23768384256682243,-0.8283731391496708,1,1,0.0,5162
0.0,0.0,0.0,1.0,1.0,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3913043478260869,0.8181818181818181,0.5217391304347826,0.2727272727272727,0.0,0.0,1.0,-0.23768384256682243,-0.9592811501780913,0,0,0.0,3807
0.0,0.0,0.0,1.0,0.0,0.19230769230769232,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.3913043478260869,0.5454545454545454,0.5217391304347826,0.09090909090909091,0.0,0.0,1.0,-0.23768384256682243,-0.9492113031759052,0,0,0.0,7298
0.0,0.0,0.0,0.0,0.6666666666666665,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.43478260869565216,0.0,0.043478260869565216,0.36363636363636365,1.0,0.0,0.0,-0.23768384256682243,0.591475288158583,2,0,0.0,13873
0.0,0.0,0.0,0.0,1.0,0.5384615384615385,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.7391304347826086,0.7272727272727273,1.0,0.0,0.0,1.0,0.0,-0.23768384256682243,-0.6169063521037607,1,1,0.0,7384
0.0,1.0,0.0,0.0,1.0,0.07692307692307693,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0.8260869565217391,0.9090909090909091,0.9565217391304348,0.9090909090909091,0.0,0.0,1.0,-0.23768384256682243,-0.8988620681649742,0,0,0.0,8016
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.5652173913043478,0.0,0.9130434782608695,0.0,0.0,1.0,0.0,-0.23768384256682243,-0.29467124803380235,1,1,0.0,7933
0.0,1.0,0.0,0.0,0.6666666666666665,0.8846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.8695652173913043,0.0,0.17391304347826086,0.7272727272727273,0.0,1.0,0.0,-0.23768384256682243,-0.21411247201631278,1,1,0.0,8586
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.34782608695652173,1.0,0.6521739130434783,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,-0.4658586470709677,1,1,0.0,7845
0.0,1.0,0.0,0.0,0.6666666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.08695652173913043,0.2727272727272727,0.5217391304347826,0.6363636363636364,0.0,1.0,0.0,-0.23768384256682243,-0.012715531972588843,1,1,0.0,10152
0.0,0.0,0.0,0.0,0.6666666666666665,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.8260869565217391,0.8181818181818181,0.8260869565217391,0.2727272727272727,1.0,0.0,0.0,-0.23768384256682243,1.5783202943728303,2,0,0.0,9443
1.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.34782608695652173,0.45454545454545453,0.6521739130434783,0.5454545454545454,0.0,1.0,0.0,-0.23768384256682243,-0.4054395650578505,1,1,0.0,14871
0.0,0.0,0.0,0.0,1.0,0.19230769230769232,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.34782608695652173,0.0,0.8260869565217391,0.2727272727272727,0.0,1.0,0.0,-0.23768384256682243,0.09805278505145933,1,1,0.0,8372
